product-id,product-title,origin_country,origin_region,origin_farm,origin_altitude_m,origin_process,roast_level,roast_roasted_on,roast_roaster,flavor_notes,tags,tasting_score_acidity,tasting_score_body,tasting_score_sweetness,tasting_score_aroma,tasting_score_bitterness,in_stock,description,variant_size,variant_grind,variant_price_eur,variant_stock,variant-id,variant_index
BEAN-0364,"Goroutine Gold",Brazil,"Minas Gerais","Finca Heap Hill",1300,natural,french,2026-03-22,"Stack Trace Roasters","citrus,tobacco,orange","seasonal,decaf,filter-friendly,single-origin",9,4,1,7,2,1,1kg,aeropress,47.67,163,BEAN-0364-1kg-AER,1
BEAN-0364,"Goroutine Gold",Brazil,"Minas Gerais","Finca Heap Hill",1300,natural,french,2026-03-22,"Stack Trace Roasters","citrus,tobacco,orange","seasonal,decaf,filter-friendly,single-origin",9,4,1,7,2,1,500g,french_press,26.24,46,BEAN-0364-500g-FRE,2
BEAN-0365,"Planck Pour-Over",Kenya,Nyeri,"Finca The Sandbox",1950,anaerobic,-6.2453,-42.6766,dark,2026-02-09,"Brewed in Berlin","blackcurrant,almond,berry",seasonal,7,8,6,4,7,,500g,aeropress,22.91,178,BEAN-0365-500g-AER,0
BEAN-0365,"Planck Pour-Over",Kenya,Nyeri,"Finca The Sandbox",1950,anaerobic,-6.2453,-42.6766,dark,2026-02-09,"Brewed in Berlin","blackcurrant,almond,berry",seasonal,7,8,6,4,7,,1kg,aeropress,44.02,123,BEAN-0365-1kg-AER,1
BEAN-0365,"Planck Pour-Over",Kenya,Nyeri,"Finca The Sandbox",1950,anaerobic,-6.2453,-42.6766,dark,2026-02-09,"Brewed in Berlin","blackcurrant,almond,berry",seasonal,7,8,6,4,7,,1kg,moka,46.3,60,BEAN-0365-1kg-MOK,2
BEAN-0366,"NPC Nitro",Avalon,"Apple Isle","Finca Loop Holdings",65,honey,medium-dark,2026-01-31,"Eventual Consistency Roasting","cardamom,strawberry,caramel","developer-fuel,small-batch,direct-trade",1,5,8,7,4,1,"Single-origin, single-threaded, single-purpose.",250g,turkish,16,157,BEAN-0366-250g-TUR,0
BEAN-0366,"NPC Nitro",Avalon,"Apple Isle","Finca Loop Holdings",65,honey,medium-dark,2026-01-31,"Eventual Consistency Roasting","cardamom,strawberry,caramel","developer-fuel,small-batch,direct-trade",1,5,8,7,4,1,"Single-origin, single-threaded, single-purpose.",500g,espresso,26.84,5,BEAN-0366-500g-ESP,1
BEAN-0367,"Dragon's Breath Roast",Peru,Cajamarca,"Finca Null Acres",1967,wet-hulled,light,2025-11-25,"Compile Time Coffee Co.","bergamot,lavender,mango,grapefruit","production-ready,rainforest-alliance",4,5,3,6,6,1,250g,whole_bean,11.29,5,BEAN-0367-250g-WHO,0
BEAN-0367,"Dragon's Breath Roast",Peru,Cajamarca,"Finca Null Acres",1967,wet-hulled,light,2025-11-25,"Compile Time Coffee Co.","bergamot,lavender,mango,grapefruit","production-ready,rainforest-alliance",4,5,3,6,6,1,100g,moka,7.18,124,BEAN-0367-100g-MOK,1
BEAN-0367,"Dragon's Breath Roast",Peru,Cajamarca,"Finca Null Acres",1967,wet-hulled,light,2025-11-25,"Compile Time Coffee Co.","bergamot,lavender,mango,grapefruit","production-ready,rainforest-alliance",4,5,3,6,6,1,100g,espresso,6.26,6,BEAN-0367-100g-ESP,2
BEAN-0368,"Closure Cold Brew ☕","Mount Olympus",Pelion,"Finca The Sandbox",2763,anaerobic,french,2026-01-29,"The Recursion Roastery","hazelnut,vanilla",compile-grade,7,1,1,9,10,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,espresso,49.65,79,BEAN-0368-1kg-ESP,0
BEAN-0369,"Yak Shaving Yirgacheffe","Costa Rica",Tarrazú,"Finca San Miguel",1603,honey,french,2025-12-15,"Idempotent Espresso","blackcurrant,nutmeg,hazelnut","bird-friendly,production-ready",5,8,5,9,9,1,1kg,aeropress,46.15,95,BEAN-0369-1kg-AER,0
BEAN-0370,"Side Quest Sumatra",Colombia,Huila,"Finca The Sandbox",1703,natural,medium-dark,2026-02-06,"Idempotent Espresso","almond,uncertainty,floral,rose","single-origin,blend",9,3,4,8,10,1,1kg,moka,48.78,145,BEAN-0370-1kg-MOK,0
BEAN-0370,"Side Quest Sumatra",Colombia,Huila,"Finca The Sandbox",1703,natural,medium-dark,2026-02-06,"Idempotent Espresso","almond,uncertainty,floral,rose","single-origin,blend",9,3,4,8,10,1,250g,whole_bean,17.14,64,BEAN-0370-250g-WHO,1
BEAN-0371,"Big Endian Blend",Peru,Cajamarca,"Finca Branch Estate",1852,wet-hulled,medium-dark,2026-05-10,"Stack Trace Roasters","Sunday afternoon","production-ready,developer-fuel,direct-trade,small-batch",6,8,8,9,9,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,whole_bean,7.41,19,BEAN-0371-100g-WHO,0
BEAN-0371,"Big Endian Blend",Peru,Cajamarca,"Finca Branch Estate",1852,wet-hulled,medium-dark,2026-05-10,"Stack Trace Roasters","Sunday afternoon","production-ready,developer-fuel,direct-trade,small-batch",6,8,8,9,9,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,espresso,49.06,41,BEAN-0371-1kg-ESP,1
BEAN-0371,"Big Endian Blend",Peru,Cajamarca,"Finca Branch Estate",1852,wet-hulled,medium-dark,2026-05-10,"Stack Trace Roasters","Sunday afternoon","production-ready,developer-fuel,direct-trade,small-batch",6,8,8,9,9,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,espresso,5.58,29,BEAN-0371-100g-ESP,2
BEAN-0371,"Big Endian Blend",Peru,Cajamarca,"Finca Branch Estate",1852,wet-hulled,medium-dark,2026-05-10,"Stack Trace Roasters","Sunday afternoon","production-ready,developer-fuel,direct-trade,small-batch",6,8,8,9,9,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,french_press,7.96,160,BEAN-0371-100g-FRE,3
BEAN-0372,"Nebula Nitro",Mexico,Chiapas,"Finca Loop Holdings",1204,washed,4.1412,-56.9232,medium-dark,2026-02-25,"FIFO Coffee Bar","apricot,jasmine","open-source,espresso-friendly,decaf",5,9,4,10,6,1,"A bold roast that compiles cleanly on the first run.",1kg,espresso,50.49,191,BEAN-0372-1kg-ESP,0
BEAN-0372,"Nebula Nitro",Mexico,Chiapas,"Finca Loop Holdings",1204,washed,4.1412,-56.9232,medium-dark,2026-02-25,"FIFO Coffee Bar","apricot,jasmine","open-source,espresso-friendly,decaf",5,9,4,10,6,1,"A bold roast that compiles cleanly on the first run.",250g,espresso,15.2,121,BEAN-0372-250g-ESP,1
BEAN-0373,"DNS Drip",Vietnam,"Đắk Lắk","Finca San Miguel",755,wet-hulled,medium-dark,2026-02-16,"ASCII Coffee",,"battle-tested,espresso-friendly,single-origin,shade-grown",9,4,6,1,4,1,1kg,moka,48.83,94,BEAN-0373-1kg-MOK,0
BEAN-0373,"DNS Drip",Vietnam,"Đắk Lắk","Finca San Miguel",755,wet-hulled,medium-dark,2026-02-16,"ASCII Coffee",,"battle-tested,espresso-friendly,single-origin,shade-grown",9,4,6,1,4,1,1kg,filter,47.49,164,BEAN-0373-1kg-FIL,1
BEAN-0373,"DNS Drip",Vietnam,"Đắk Lắk","Finca San Miguel",755,wet-hulled,medium-dark,2026-02-16,"ASCII Coffee",,"battle-tested,espresso-friendly,single-origin,shade-grown",9,4,6,1,4,1,250g,whole_bean,15.74,26,BEAN-0373-250g-WHO,2
BEAN-0373,"DNS Drip",Vietnam,"Đắk Lắk","Finca San Miguel",755,wet-hulled,medium-dark,2026-02-16,"ASCII Coffee",,"battle-tested,espresso-friendly,single-origin,shade-grown",9,4,6,1,4,1,250g,filter,12.43,144,BEAN-0373-250g-FIL,3
BEAN-0374,"Druid's Drip",Mexico,Chiapas,"Finca Branch Estate",1369,wet-hulled,dark,2026-03-02,"Roast & Roll","bergamot,lemon,chocolate","filter-friendly,single-origin",10,3,3,3,8,1,"Fuel for the 3am production incident.",100g,espresso,8.09,112,BEAN-0374-100g-ESP,0
BEAN-0374,"Druid's Drip",Mexico,Chiapas,"Finca Branch Estate",1369,wet-hulled,dark,2026-03-02,"Roast & Roll","bergamot,lemon,chocolate","filter-friendly,single-origin",10,3,3,3,8,1,"Fuel for the 3am production incident.",1kg,aeropress,46.77,77,BEAN-0374-1kg-AER,1
BEAN-0375,"Necromancer Nitro",Mexico,Chiapas,"Finca Stack Plantation",1561,honey,medium,2025-12-29,"Cache Coherence Coffee","hazelnut,brown sugar,bergamot,lemon","decaf,bird-friendly,production-ready",8,8,5,2,9,1,"If found defective, please file a bug report.",250g,whole_bean,17.93,119,BEAN-0375-250g-WHO,0
BEAN-0375,"Necromancer Nitro",Mexico,Chiapas,"Finca Stack Plantation",1561,honey,medium,2025-12-29,"Cache Coherence Coffee","hazelnut,brown sugar,bergamot,lemon","decaf,bird-friendly,production-ready",8,8,5,2,9,1,"If found defective, please file a bug report.",500g,aeropress,25.39,157,BEAN-0375-500g-AER,1
BEAN-0375,"Necromancer Nitro",Mexico,Chiapas,"Finca Stack Plantation",1561,honey,medium,2025-12-29,"Cache Coherence Coffee","hazelnut,brown sugar,bergamot,lemon","decaf,bird-friendly,production-ready",8,8,5,2,9,1,"If found defective, please file a bug report.",250g,french_press,13.99,191,BEAN-0375-250g-FRE,2
BEAN-0376,"Null Pointer Roast",India,Karnataka,"Finca Null Acres",1058,washed,33.3845,-63.7261,medium,2026-03-08,"Pure Function Pour-Over",,"fair-trade,limited-edition,developer-fuel",7,1,5,5,1,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,moka,48.06,125,BEAN-0376-1kg-MOK,0
BEAN-0376,"Null Pointer Roast",India,Karnataka,"Finca Null Acres",1058,washed,33.3845,-63.7261,medium,2026-03-08,"Pure Function Pour-Over",,"fair-trade,limited-edition,developer-fuel",7,1,5,5,1,1,"Side effects may include: refactoring, enlightenment, productivity.",250g,french_press,17,165,BEAN-0376-250g-FRE,1
BEAN-0376,"Null Pointer Roast",India,Karnataka,"Finca Null Acres",1058,washed,33.3845,-63.7261,medium,2026-03-08,"Pure Function Pour-Over",,"fair-trade,limited-edition,developer-fuel",7,1,5,5,1,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,whole_bean,6.96,156,BEAN-0376-100g-WHO,2
BEAN-0376,"Null Pointer Roast",India,Karnataka,"Finca Null Acres",1058,washed,33.3845,-63.7261,medium,2026-03-08,"Pure Function Pour-Over",,"fair-trade,limited-edition,developer-fuel",7,1,5,5,1,1,"Side effects may include: refactoring, enlightenment, productivity.",250g,aeropress,16.89,33,BEAN-0376-250g-AER,3
BEAN-0377,"Boolean Bean",Xanadu,"Summer Palace","Finca Loop Holdings",1478,natural,french,2025-12-05,"Bit Roasters","tail-call sweetness,jasmine","open-source,shade-grown",9,1,7,7,1,,"Side effects may include: refactoring, enlightenment, productivity.",250g,aeropress,13.13,44,BEAN-0377-250g-AER,0
BEAN-0377,"Boolean Bean",Xanadu,"Summer Palace","Finca Loop Holdings",1478,natural,french,2025-12-05,"Bit Roasters","tail-call sweetness,jasmine","open-source,shade-grown",9,1,7,7,1,,"Side effects may include: refactoring, enlightenment, productivity.",1kg,whole_bean,45.2,50,BEAN-0377-1kg-WHO,1
BEAN-0377,"Boolean Bean",Xanadu,"Summer Palace","Finca Loop Holdings",1478,natural,french,2025-12-05,"Bit Roasters","tail-call sweetness,jasmine","open-source,shade-grown",9,1,7,7,1,,"Side effects may include: refactoring, enlightenment, productivity.",1kg,espresso,48.08,0,BEAN-0377-1kg-ESP,2
BEAN-0377,"Boolean Bean",Xanadu,"Summer Palace","Finca Loop Holdings",1478,natural,french,2025-12-05,"Bit Roasters","tail-call sweetness,jasmine","open-source,shade-grown",9,1,7,7,1,,"Side effects may include: refactoring, enlightenment, productivity.",500g,filter,26.48,30,BEAN-0377-500g-FIL,3
BEAN-0378,"Red Giant Roast",Ethiopia,Yirgacheffe,"Finca San Miguel",1859,natural,french,2026-04-19,"O(1) Coffee","molasses,spacetime",espresso-friendly,1,4,6,8,2,1,"Now with 30% fewer race conditions.",500g,turkish,27.45,48,BEAN-0378-500g-TUR,0
BEAN-0378,"Red Giant Roast",Ethiopia,Yirgacheffe,"Finca San Miguel",1859,natural,french,2026-04-19,"O(1) Coffee","molasses,spacetime",espresso-friendly,1,4,6,8,2,1,"Now with 30% fewer race conditions.",250g,filter,11.43,180,BEAN-0378-250g-FIL,1
BEAN-0378,"Red Giant Roast",Ethiopia,Yirgacheffe,"Finca San Miguel",1859,natural,french,2026-04-19,"O(1) Coffee","molasses,spacetime",espresso-friendly,1,4,6,8,2,1,"Now with 30% fewer race conditions.",500g,espresso,24.23,144,BEAN-0378-500g-ESP,2
BEAN-0378,"Red Giant Roast",Ethiopia,Yirgacheffe,"Finca San Miguel",1859,natural,french,2026-04-19,"O(1) Coffee","molasses,spacetime",espresso-friendly,1,4,6,8,2,1,"Now with 30% fewer race conditions.",500g,french_press,23.81,48,BEAN-0378-500g-FRE,3
BEAN-0379,"Time Dilation Drip",Indonesia,Java,"Finca Stack Plantation",1247,honey,dark,2026-02-07,"Tail Call Tea","earthy,spacetime,tail-call sweetness,lemon",open-source,7,3,9,10,4,1,"Pairs well with rubber duck debugging.",500g,espresso,24.74,128,BEAN-0379-500g-ESP,0
BEAN-0379,"Time Dilation Drip",Indonesia,Java,"Finca Stack Plantation",1247,honey,dark,2026-02-07,"Tail Call Tea","earthy,spacetime,tail-call sweetness,lemon",open-source,7,3,9,10,4,1,"Pairs well with rubber duck debugging.",500g,whole_bean,26.11,53,BEAN-0379-500g-WHO,1
BEAN-0379,"Time Dilation Drip",Indonesia,Java,"Finca Stack Plantation",1247,honey,dark,2026-02-07,"Tail Call Tea","earthy,spacetime,tail-call sweetness,lemon",open-source,7,3,9,10,4,1,"Pairs well with rubber duck debugging.",1kg,filter,43.25,29,BEAN-0379-1kg-FIL,2
BEAN-0380,"Cooldown Cold Brew",Peru,Cajamarca,"Finca Branch Estate",1690,anaerobic,french,2025-12-12,"Compile Time Coffee Co.","the smell of merged PRs,almond","organic,espresso-friendly,bird-friendly",8,6,6,2,3,1,"Single-origin, single-threaded, single-purpose.",1kg,moka,44.49,5,BEAN-0380-1kg-MOK,0
BEAN-0380,"Cooldown Cold Brew",Peru,Cajamarca,"Finca Branch Estate",1690,anaerobic,french,2025-12-12,"Compile Time Coffee Co.","the smell of merged PRs,almond","organic,espresso-friendly,bird-friendly",8,6,6,2,3,1,"Single-origin, single-threaded, single-purpose.",1kg,turkish,47.93,151,BEAN-0380-1kg-TUR,1
BEAN-0381,"Goroutine Gold",Indonesia,Java,"Finca Null Acres",1570,wet-hulled,medium,2026-01-08,"FIFO Coffee Bar","floral,milk chocolate,berry",bird-friendly,7,5,10,7,10,,500g,moka,29.72,134,BEAN-0381-500g-MOK,0
BEAN-0381,"Goroutine Gold",Indonesia,Java,"Finca Null Acres",1570,wet-hulled,medium,2026-01-08,"FIFO Coffee Bar","floral,milk chocolate,berry",bird-friendly,7,5,10,7,10,,250g,moka,17.01,33,BEAN-0381-250g-MOK,1
BEAN-0381,"Goroutine Gold",Indonesia,Java,"Finca Null Acres",1570,wet-hulled,medium,2026-01-08,"FIFO Coffee Bar","floral,milk chocolate,berry",bird-friendly,7,5,10,7,10,,500g,turkish,29.68,23,BEAN-0381-500g-TUR,2
BEAN-0382,"Tachyon Trip",Mexico,Chiapas,"Finca Stack Plantation",1284,washed,french,2026-04-04,"Loops & Beans",floral,"single-origin,espresso-friendly,small-batch",4,7,2,4,3,1,500g,whole_bean,25.82,88,BEAN-0382-500g-WHO,0
BEAN-0382,"Tachyon Trip",Mexico,Chiapas,"Finca Stack Plantation",1284,washed,french,2026-04-04,"Loops & Beans",floral,"single-origin,espresso-friendly,small-batch",4,7,2,4,3,1,100g,french_press,8.4,100,BEAN-0382-100g-FRE,1
BEAN-0382,"Tachyon Trip",Mexico,Chiapas,"Finca Stack Plantation",1284,washed,french,2026-04-04,"Loops & Beans",floral,"single-origin,espresso-friendly,small-batch",4,7,2,4,3,1,250g,french_press,16.35,118,BEAN-0382-250g-FRE,2
BEAN-0382,"Tachyon Trip",Mexico,Chiapas,"Finca Stack Plantation",1284,washed,french,2026-04-04,"Loops & Beans",floral,"single-origin,espresso-friendly,small-batch",4,7,2,4,3,1,250g,turkish,18.34,99,BEAN-0382-250g-TUR,3
BEAN-0383,"Druid's Drip",Peru,Cajamarca,"Finca Loop Holdings",1959,anaerobic,1.8847,-50.4274,dark,2026-01-31,"Brewed in Berlin",,"developer-fuel,open-source,organic",4,10,3,4,6,1,"Now with 30% fewer race conditions.",100g,moka,8.79,101,BEAN-0383-100g-MOK,0
BEAN-0383,"Druid's Drip",Peru,Cajamarca,"Finca Loop Holdings",1959,anaerobic,1.8847,-50.4274,dark,2026-01-31,"Brewed in Berlin",,"developer-fuel,open-source,organic",4,10,3,4,6,1,"Now with 30% fewer race conditions.",100g,aeropress,5.84,127,BEAN-0383-100g-AER,1
BEAN-0383,"Druid's Drip",Peru,Cajamarca,"Finca Loop Holdings",1959,anaerobic,1.8847,-50.4274,dark,2026-01-31,"Brewed in Berlin",,"developer-fuel,open-source,organic",4,10,3,4,6,1,"Now with 30% fewer race conditions.",250g,whole_bean,12.69,111,BEAN-0383-250g-WHO,2
BEAN-0384,"Rickroll Latte",Kenya,Nyeri,"Finca Loop Holdings",1717,anaerobic,medium-light,2026-03-31,"Daemon Roasters","almond,woody,hazelnut,hibiscus",rainforest-alliance,1,3,6,3,10,1,100g,french_press,9.23,171,BEAN-0384-100g-FRE,0
BEAN-0384,"Rickroll Latte",Kenya,Nyeri,"Finca Loop Holdings",1717,anaerobic,medium-light,2026-03-31,"Daemon Roasters","almond,woody,hazelnut,hibiscus",rainforest-alliance,1,3,6,3,10,1,1kg,french_press,49.17,77,BEAN-0384-1kg-FRE,1
BEAN-0384,"Rickroll Latte",Kenya,Nyeri,"Finca Loop Holdings",1717,anaerobic,medium-light,2026-03-31,"Daemon Roasters","almond,woody,hazelnut,hibiscus",rainforest-alliance,1,3,6,3,10,1,1kg,filter,48.94,29,BEAN-0384-1kg-FIL,2
BEAN-0385,"Wormhole Wakeup",Avalon,"Apple Isle","Finca Pure Functional Farm",142,honey,dark,2026-02-07,"ASCII Coffee",nutmeg,"single-origin,decaf,organic,direct-trade",10,5,4,9,10,1,100g,french_press,6.25,31,BEAN-0385-100g-FRE,0
BEAN-0385,"Wormhole Wakeup",Avalon,"Apple Isle","Finca Pure Functional Farm",142,honey,dark,2026-02-07,"ASCII Coffee",nutmeg,"single-origin,decaf,organic,direct-trade",10,5,4,9,10,1,1kg,french_press,45.94,153,BEAN-0385-1kg-FRE,1
BEAN-0385,"Wormhole Wakeup",Avalon,"Apple Isle","Finca Pure Functional Farm",142,honey,dark,2026-02-07,"ASCII Coffee",nutmeg,"single-origin,decaf,organic,direct-trade",10,5,4,9,10,1,500g,filter,25.41,172,BEAN-0385-500g-FIL,2
BEAN-0386,"Async/Await Awakening",Honduras,Copán,"Finca Heap Hill",1482,washed,medium-dark,2026-02-17,"Buffer Overflow Brewing",,shade-grown,1,9,7,4,3,,"Recommended by 9 out of 10 over-tired developers.",250g,aeropress,14.95,70,BEAN-0386-250g-AER,0
BEAN-0387,"Rickroll Latte",Hyperborea,"Northern Reaches","Finca Pure Functional Farm",1777,wet-hulled,dark,2026-01-14,"Compile Time Coffee Co.",,"shade-grown,fair-trade,decaf",10,2,7,9,2,1,"Fuel for the 3am production incident.",500g,french_press,25.21,47,BEAN-0387-500g-FRE,0
BEAN-0387,"Rickroll Latte",Hyperborea,"Northern Reaches","Finca Pure Functional Farm",1777,wet-hulled,dark,2026-01-14,"Compile Time Coffee Co.",,"shade-grown,fair-trade,decaf",10,2,7,9,2,1,"Fuel for the 3am production incident.",500g,aeropress,27.22,20,BEAN-0387-500g-AER,1
BEAN-0387,"Rickroll Latte",Hyperborea,"Northern Reaches","Finca Pure Functional Farm",1777,wet-hulled,dark,2026-01-14,"Compile Time Coffee Co.",,"shade-grown,fair-trade,decaf",10,2,7,9,2,1,"Fuel for the 3am production incident.",1kg,whole_bean,49.35,146,BEAN-0387-1kg-WHO,2
BEAN-0388,"Mage's Mocha",Indonesia,Sumatra,"Finca The Sandbox",1455,washed,medium,2025-12-16,"Idempotent Espresso","Sunday afternoon","limited-edition,espresso-friendly,battle-tested,compile-grade",1,10,7,3,5,1,"Recommended by 9 out of 10 over-tired developers.",100g,turkish,7.31,33,BEAN-0388-100g-TUR,0
BEAN-0388,"Mage's Mocha",Indonesia,Sumatra,"Finca The Sandbox",1455,washed,medium,2025-12-16,"Idempotent Espresso","Sunday afternoon","limited-edition,espresso-friendly,battle-tested,compile-grade",1,10,7,3,5,1,"Recommended by 9 out of 10 over-tired developers.",500g,filter,25.7,162,BEAN-0388-500g-FIL,1
BEAN-0388,"Mage's Mocha",Indonesia,Sumatra,"Finca The Sandbox",1455,washed,medium,2025-12-16,"Idempotent Espresso","Sunday afternoon","limited-edition,espresso-friendly,battle-tested,compile-grade",1,10,7,3,5,1,"Recommended by 9 out of 10 over-tired developers.",500g,whole_bean,23.77,4,BEAN-0388-500g-WHO,2
BEAN-0389,"Wizard's Wakeup",Hawaii,Kona,"Finca Stack Plantation",1023,wet-hulled,medium-dark,2025-11-30,"Roast & Roll","mango,cinnamon","production-ready,organic,direct-trade,battle-tested",6,6,8,3,8,1,250g,aeropress,14.12,103,BEAN-0389-250g-AER,0
BEAN-0389,"Wizard's Wakeup",Hawaii,Kona,"Finca Stack Plantation",1023,wet-hulled,medium-dark,2025-11-30,"Roast & Roll","mango,cinnamon","production-ready,organic,direct-trade,battle-tested",6,6,8,3,8,1,100g,aeropress,10.82,20,BEAN-0389-100g-AER,1
BEAN-0389,"Wizard's Wakeup",Hawaii,Kona,"Finca Stack Plantation",1023,wet-hulled,medium-dark,2025-11-30,"Roast & Roll","mango,cinnamon","production-ready,organic,direct-trade,battle-tested",6,6,8,3,8,1,1kg,moka,50.88,21,BEAN-0389-1kg-MOK,2
BEAN-0390,"Merge Conflict Mocha",Avalon,"Apple Isle","Finca Stack Plantation",61,anaerobic,light,2026-04-02,"Roast & Roll","lemon,maple syrup,hibiscus,honey","bird-friendly,organic,seasonal,developer-fuel",4,7,9,3,7,1,"Smooth like a well-balanced API.",100g,french_press,5.75,28,BEAN-0390-100g-FRE,0
BEAN-0390,"Merge Conflict Mocha",Avalon,"Apple Isle","Finca Stack Plantation",61,anaerobic,light,2026-04-02,"Roast & Roll","lemon,maple syrup,hibiscus,honey","bird-friendly,organic,seasonal,developer-fuel",4,7,9,3,7,1,"Smooth like a well-balanced API.",500g,espresso,28.92,196,BEAN-0390-500g-ESP,1
BEAN-0390,"Merge Conflict Mocha",Avalon,"Apple Isle","Finca Stack Plantation",61,anaerobic,light,2026-04-02,"Roast & Roll","lemon,maple syrup,hibiscus,honey","bird-friendly,organic,seasonal,developer-fuel",4,7,9,3,7,1,"Smooth like a well-balanced API.",1kg,moka,46.27,192,BEAN-0390-1kg-MOK,2
BEAN-0390,"Merge Conflict Mocha",Avalon,"Apple Isle","Finca Stack Plantation",61,anaerobic,light,2026-04-02,"Roast & Roll","lemon,maple syrup,hibiscus,honey","bird-friendly,organic,seasonal,developer-fuel",4,7,9,3,7,1,"Smooth like a well-balanced API.",250g,french_press,18.2,71,BEAN-0390-250g-FRE,3
BEAN-0391,"Riemann Roast",Jamaica,"Blue Mountain","Finca Commit Hill",1690,honey,dark,2025-12-25,"Brewed in Berlin","berry,cardamom,tobacco","seasonal,nerd-approved,espresso-friendly,production-ready",7,5,1,9,6,1,"Side effects may include: refactoring, enlightenment, productivity.",100g,french_press,8.64,107,BEAN-0391-100g-FRE,0
BEAN-0391,"Riemann Roast",Jamaica,"Blue Mountain","Finca Commit Hill",1690,honey,dark,2025-12-25,"Brewed in Berlin","berry,cardamom,tobacco","seasonal,nerd-approved,espresso-friendly,production-ready",7,5,1,9,6,1,"Side effects may include: refactoring, enlightenment, productivity.",1kg,french_press,44.51,7,BEAN-0391-1kg-FRE,1
BEAN-0391,"Riemann Roast",Jamaica,"Blue Mountain","Finca Commit Hill",1690,honey,dark,2025-12-25,"Brewed in Berlin","berry,cardamom,tobacco","seasonal,nerd-approved,espresso-friendly,production-ready",7,5,1,9,6,1,"Side effects may include: refactoring, enlightenment, productivity.",250g,espresso,15.88,128,BEAN-0391-250g-ESP,2
BEAN-0392,"404: Bean Not Found",Peru,Cajamarca,"Finca The Mainframe",1812,natural,dark,2025-12-02,"Idempotent Espresso",,"organic,rainforest-alliance,production-ready",9,4,3,8,6,1,"Best paired with a 200 OK.",1kg,aeropress,50.37,82,BEAN-0392-1kg-AER,0
BEAN-0392,"404: Bean Not Found",Peru,Cajamarca,"Finca The Mainframe",1812,natural,dark,2025-12-02,"Idempotent Espresso",,"organic,rainforest-alliance,production-ready",9,4,3,8,6,1,"Best paired with a 200 OK.",250g,filter,11.52,7,BEAN-0392-250g-FIL,1
BEAN-0393,"Time Dilation Drip",Indonesia,Sumatra,"Finca Bit Bucket",1507,anaerobic,dark,2025-11-28,"ASCII Coffee","rose,lemon,blueberry,woody",organic,1,7,9,8,7,,"Side effects may include: refactoring, enlightenment, productivity.",500g,aeropress,26.3,183,BEAN-0393-500g-AER,0
BEAN-0393,"Time Dilation Drip",Indonesia,Sumatra,"Finca Bit Bucket",1507,anaerobic,dark,2025-11-28,"ASCII Coffee","rose,lemon,blueberry,woody",organic,1,7,9,8,7,,"Side effects may include: refactoring, enlightenment, productivity.",100g,french_press,7.85,185,BEAN-0393-100g-FRE,1
BEAN-0393,"Time Dilation Drip",Indonesia,Sumatra,"Finca Bit Bucket",1507,anaerobic,dark,2025-11-28,"ASCII Coffee","rose,lemon,blueberry,woody",organic,1,7,9,8,7,,"Side effects may include: refactoring, enlightenment, productivity.",100g,filter,10.49,185,BEAN-0393-100g-FIL,2
BEAN-0394,"Tesla Triple Shot",Jamaica,"Blue Mountain","Finca Heap Hill",1525,washed,light,2026-04-04,"Stack Trace Roasters","Sunday afternoon,walnut,regret,lemon","bird-friendly,direct-trade,decaf",4,8,4,5,2,1,"Has been peer-reviewed.",1kg,aeropress,46.93,62,BEAN-0394-1kg-AER,0
BEAN-0394,"Tesla Triple Shot",Jamaica,"Blue Mountain","Finca Heap Hill",1525,washed,light,2026-04-04,"Stack Trace Roasters","Sunday afternoon,walnut,regret,lemon","bird-friendly,direct-trade,decaf",4,8,4,5,2,1,"Has been peer-reviewed.",500g,filter,24.36,113,BEAN-0394-500g-FIL,1
BEAN-0394,"Tesla Triple Shot",Jamaica,"Blue Mountain","Finca Heap Hill",1525,washed,light,2026-04-04,"Stack Trace Roasters","Sunday afternoon,walnut,regret,lemon","bird-friendly,direct-trade,decaf",4,8,4,5,2,1,"Has been peer-reviewed.",500g,turkish,25.6,66,BEAN-0394-500g-TUR,2
BEAN-0395,"Respawn Roast",Honduras,Copán,"Finca The Mainframe",1313,honey,dark,2026-02-08,"Buffer Overflow Brewing","victory,lemon","developer-fuel,nerd-approved,seasonal",3,3,3,10,5,1,"Ships with no warranty, express or implied.",250g,whole_bean,17.81,149,BEAN-0395-250g-WHO,0
BEAN-0395,"Respawn Roast",Honduras,Copán,"Finca The Mainframe",1313,honey,dark,2026-02-08,"Buffer Overflow Brewing","victory,lemon","developer-fuel,nerd-approved,seasonal",3,3,3,10,5,1,"Ships with no warranty, express or implied.",500g,espresso,26.67,66,BEAN-0395-500g-ESP,1
BEAN-0396,"Cosmic Ray Roast",Kenya,Nyeri,"Finca Bit Bucket",2016,honey,french,2026-04-02,"The Bean Counters","jasmine,apricot,lavender,cinnamon","espresso-friendly,compile-grade,developer-fuel,battle-tested",8,7,1,2,6,1,250g,filter,15.87,186,BEAN-0396-250g-FIL,0
